Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Depth,Template Event Magnitude,Detection Magnitude,Event Template ID,Detection ID,Correlation Coefficient
2018,3,10,12,56,31,38.4637,-112.7922,5.01,0.1,-1.2,30,1803100017,0.3460
2018,3,10,13,59,25,38.4637,-112.7922,5.01,0.1,-1.1,30,1803100018,0.4790
2018,3,10,14,8,19,38.4643,-112.7895,4.25,0.5,-0.9,28,1803100019,0.4370
2018,3,10,14,53,5,38.4648,-112.7874,3.55,-0.1,-0.7,26,1803100020,0.4440
2018,3,10,15,50,49,38.4637,-112.7922,5.01,0.1,-0.6,30,1803100021,0.6870
2018,3,12,4,53,53,38.4640,-112.7911,4.53,-0.4,-0.9,27,1803120001,0.3850
2018,3,15,2,28,21,38.4643,-112.7892,4.14,0.3,-0.7,29,1803150001,0.1970
2018,3,16,7,14,55,38.4673,-112.7947,4.39,1.3,-0.2,36,1803160001,0.2630
2018,3,31,4,33,25,38.4680,-112.7960,5.31,1.3,-1.2,14,1803310001,0.4050
2018,4,4,5,46,25,38.4677,-112.7892,2.44,-0.7,-1.5,58,1804040001,0.4160
2018,4,4,22,57,6,38.4678,-112.7989,5.55,0.1,-0.7,11,1804040002,0.4390
2018,4,9,7,22,53,38.4658,-112.7907,2.86,0.2,-1.6,08,1804090001,0.4100
2018,4,9,11,36,47,38.4673,-112.7947,4.39,1.3,-0.2,36,1804090002,0.3610
2018,4,9,11,36,55,38.4678,-112.7989,5.55,0.1,-1.1,11,1804090003,0.4260
2018,4,9,11,37,25,38.4680,-112.7960,5.31,1.3,-0.9,14,1804090004,0.4540
2018,4,9,13,14,23,38.4680,-112.7960,5.31,1.3,-1.1,14,1804090005,0.4230
2018,4,9,23,11,47,38.4680,-112.7960,5.31,1.3,-0.1,14,1804090006,0.4430
2018,4,10,1,21,25,38.4680,-112.7960,5.31,1.3,-1.0,14,1804100001,0.4270
2018,4,10,2,11,50,38.4677,-112.7892,2.44,-0.7,-2.0,58,1804100002,0.5450
2018,4,10,10,14,1,38.4678,-112.7989,5.55,0.1,-1.3,11,1804100003,0.4440
2018,4,10,10,15,0,38.4678,-112.7989,5.55,0.1,-1.0,11,1804100004,0.4380
2018,4,10,10,46,32,38.4676,-112.7968,5.32,1.0,-1.4,04,1804100005,0.3450
2018,4,27,16,27,51,38.4677,-112.7892,2.44,-0.7,-1.7,58,1804270001,0.6120
2018,4,27,16,28,35,38.4677,-112.7892,2.44,-0.7,-1.1,58,1804270002,0.7160
2018,4,27,16,28,58,38.4698,-112.7858,1.58,-0.4,-0.9,25,1804270003,0.6780
2018,4,27,16,29,4,38.4680,-112.7912,3.12,-0.8,0.3,53,1804270004,0.8770
2018,4,27,16,33,56,38.4677,-112.7892,2.44,-0.7,-1.3,58,1804270005,0.5810
2018,4,27,16,43,49,38.4677,-112.7892,2.44,-0.7,-1.1,58,1804270006,0.6630
2018,5,6,6,29,35,38.4680,-112.7960,5.31,1.3,-1.0,14,1805060001,0.4090
2018,5,11,0,29,37,38.4678,-112.7989,5.55,0.1,-0.6,11,1805110001,0.4300
2018,5,11,0,29,44,38.4685,-112.7930,3.65,-0.4,-1.3,38,1805110002,0.3950
2018,5,11,0,29,49,38.4676,-112.7962,3.97,-0.7,-0.8,33,1805110003,0.3170
2018,5,11,0,33,13,38.4676,-112.7962,3.97,-0.7,-1.4,33,1805110004,0.2820
2018,5,11,0,34,21,38.4678,-112.7969,5.34,1.5,-0.3,03,1805110005,0.3480
2018,5,11,0,36,11,38.4680,-112.7960,5.31,1.3,-0.5,14,1805110006,0.4140
2018,5,11,0,36,22,38.4676,-112.7962,3.97,-0.7,-1.1,33,1805110007,0.3540
2018,5,11,0,36,43,38.4678,-112.7989,5.55,0.1,-0.3,11,1805110008,0.4140
2018,5,11,1,13,59,38.4691,-112.7908,4.45,-0.4,-0.5,10,1805110009,0.3190
2018,5,11,2,23,23,38.4678,-112.7969,5.34,1.5,0.1,03,1805110010,0.3270
2018,5,11,6,35,43,38.4676,-112.7962,3.97,-0.7,-1.3,33,1805110011,0.2950
2018,5,22,21,14,34,38.4671,-112.7894,2.44,-0.8,-1.6,71,1805220001,0.5060
2018,5,22,21,14,57,38.4682,-112.7903,2.81,-0.6,-1.7,57,1805220002,0.4430
2018,5,22,21,15,4,38.4663,-112.7952,4.32,-0.1,-1.4,74,1805220003,0.3440
2018,5,23,1,39,29,38.4671,-112.7894,2.44,-0.8,-1.2,71,1805230001,0.6110
2018,5,23,3,8,10,38.4671,-112.7894,2.44,-0.8,-0.4,71,1805230002,0.7590
2018,5,23,3,13,12,38.4665,-112.7900,2.59,0.1,-1.1,23,1805230003,0.5390
2018,5,23,3,15,21,38.4665,-112.7900,2.59,0.1,-1.2,23,1805230004,0.5190
2018,5,23,3,16,58,38.4665,-112.7900,2.59,0.1,-1.4,23,1805230005,0.4450
2018,5,23,3,24,1,38.4677,-112.7892,2.44,-0.7,-1.1,58,1805230006,0.8060
2018,5,23,3,24,20,38.4658,-112.7907,2.86,0.2,-1.1,08,1805230007,0.3820
2018,5,23,3,26,48,38.4677,-112.7892,2.44,-0.7,-1.6,58,1805230008,0.5800
2018,5,23,3,27,10,38.4677,-112.7892,2.44,-0.7,-1.3,58,1805230009,0.7380
2018,5,23,3,28,2,38.4677,-112.7892,2.44,-0.7,-1.7,58,1805230010,0.5480
2018,5,23,3,28,27,38.4677,-112.7892,2.44,-0.7,-1.5,58,1805230011,0.5640
2018,5,23,3,30,16,38.4677,-112.7892,2.44,-0.7,-1.4,58,1805230012,0.5460
2018,5,23,5,37,52,38.4677,-112.7892,2.44,-0.7,-1.8,58,1805230013,0.5180
2018,5,23,7,26,40,38.4677,-112.7892,2.44,-0.7,-1.1,58,1805230014,0.8130
2018,5,23,23,8,6,38.4677,-112.7892,2.44,-0.7,-1.0,58,1805230015,0.5130
2018,5,25,8,59,17,38.4677,-112.7892,2.44,-0.7,-1.3,58,1805250001,0.5420
2018,5,28,1,28,28,38.4677,-112.7892,2.44,-0.7,-1.2,58,1805280001,0.4810
2018,5,30,5,45,51,38.4664,-112.7945,4.02,-0.0,-1.3,73,1805300001,0.3350
2018,5,30,11,18,30,38.4671,-112.7894,2.44,-0.8,-1.5,71,1805300002,0.5250
2018,5,30,16,1,29,38.4698,-112.7871,1.27,-0.1,-0.0,19,1805300003,0.5010
2018,6,2,9,53,29,38.4676,-112.7968,5.32,1.0,-0.1,04,1806020001,0.3080
2018,6,2,13,39,43,38.4665,-112.7937,3.99,0.3,-0.8,60,1806020002,0.3160
2018,6,5,13,20,4,38.4663,-112.7847,1.51,-9.0,-9.0,51,1806050001,0.4830
2018,6,6,12,33,54,38.4679,-112.7961,4.88,1.1,-0.5,39,1806060001,0.3310
2018,6,11,4,25,19,38.4671,-112.7894,2.44,-0.8,0.2,71,1806110001,0.5530
2018,6,11,4,26,26,38.4664,-112.7945,4.02,-0.0,-1.1,73,1806110002,0.4010
2018,6,11,12,24,50,38.4668,-112.7927,3.71,0.1,-1.1,67,1806110003,0.3850
2018,6,11,12,24,57,38.4677,-112.7892,2.44,-0.7,-1.7,58,1806110004,0.4780
2018,6,12,1,40,49,38.4671,-112.7894,2.44,-0.8,-0.8,71,1806120001,0.5650
2018,6,12,10,39,3,38.4678,-112.7989,5.55,0.1,-1.1,11,1806120003,0.4580
2018,6,27,4,18,2,38.4684,-112.7886,2.17,-0.6,-0.3,52,1806270001,0.3500
2018,8,19,14,1,2,38.4672,-112.7951,4.48,0.2,-1.3,42,1808190001,0.4250
2018,9,12,23,40,50,38.4678,-112.7969,5.34,1.5,-0.4,03,1809120001,0.4220
2018,9,13,13,7,20,38.4685,-112.7930,3.65,-0.4,-1.2,38,1809130001,0.3730
2018,9,13,14,55,52,38.4685,-112.7930,3.65,-0.4,-1.0,38,1809130002,0.4180
2018,9,13,15,45,50,38.4678,-112.7969,5.34,1.5,-0.2,03,1809130003,0.3920
2018,9,13,15,49,36,38.4678,-112.7969,5.34,1.5,-0.3,03,1809130004,0.3520
2018,9,13,16,38,54,38.4685,-112.7930,3.65,-0.4,-1.2,38,1809130005,0.3790
2018,9,13,16,40,37,38.4698,-112.7858,1.58,-0.4,-0.4,25,1809130006,0.5210
2018,9,13,16,40,47,38.4685,-112.7930,3.65,-0.4,-0.9,38,1809130007,0.4470
2018,9,13,16,43,41,38.4685,-112.7930,3.65,-0.4,-0.6,38,1809130008,0.4530
2018,9,13,17,11,58,38.4678,-112.7969,5.34,1.5,0.2,03,1809130009,0.4310
2018,9,13,17,23,57,38.4678,-112.7969,5.34,1.5,0.2,03,1809130010,0.3980
2018,9,13,17,56,28,38.4685,-112.7930,3.65,-0.4,-0.8,38,1809130011,0.4090
2018,9,13,17,57,25,38.4676,-112.7962,3.97,-0.7,-0.8,33,1809130012,0.3310
2018,9,13,18,25,30,38.4678,-112.7969,5.34,1.5,1.2,03,1809130013,0.4140
2018,9,13,20,7,32,38.4679,-112.7961,4.88,1.1,0.0,39,1809130014,0.2400
2018,9,13,20,40,49,38.4698,-112.7858,1.58,-0.4,-0.4,25,1809130015,0.4060
2018,9,13,22,14,8,38.4685,-112.7930,3.65,-0.4,-0.4,38,1809130016,0.4980
2018,9,13,23,48,20,38.4678,-112.7969,5.34,1.5,1.1,03,1809130017,0.3980
2018,9,14,3,0,15,38.4680,-112.7912,3.12,-0.8,-0.7,53,1809140001,0.4560
2018,9,14,4,58,1,38.4685,-112.7930,3.65,-0.4,-1.0,38,1809140002,0.3580
2018,9,14,7,32,33,38.4673,-112.7947,4.39,1.3,-0.1,36,1809140003,0.2420
2018,9,28,17,19,14,38.4678,-112.7969,5.34,1.5,-0.9,03,1809280001,0.3130
2018,10,1,2,7,53,38.4678,-112.7969,5.34,1.5,-1.0,03,1810010001,0.3420
2018,10,1,3,30,16,38.4678,-112.7969,5.34,1.5,-1.0,03,1810010002,0.3330
2018,10,1,9,3,12,38.4673,-112.7947,4.39,1.3,-0.2,36,1810010003,0.2190
2018,10,1,12,43,48,38.4678,-112.7989,5.55,0.1,-0.9,11,1810010004,0.3120
2018,10,1,12,56,47,38.4676,-112.7874,2.00,0.0,-0.5,61,1810010005,0.2420
2018,10,8,23,54,25,38.4652,-112.7929,3.65,0.2,-0.8,09,1810080001,0.2820
2018,10,27,6,18,20,38.4678,-112.7969,5.34,1.5,-1.1,03,1810270001,0.3180
2018,10,27,17,19,55,38.4679,-112.7961,4.88,1.1,-1.2,39,1810270002,0.2890
2018,10,28,4,21,47,38.4678,-112.7969,5.34,1.5,-0.8,03,1810280001,0.3520
2018,10,28,4,44,44,38.4678,-112.7969,5.34,1.5,-0.7,03,1810280002,0.3200
2018,10,28,10,23,44,38.4672,-112.7943,4.22,-9.0,-11.0,43,1810200003,0.2510
2018,10,28,13,57,10,38.4678,-112.7969,5.34,1.5,-0.7,03,1810280004,0.4410
2018,11,2,6,47,45,38.4686,-112.7892,3.60,-0.1,-0.8,18,1811020001,0.4520
2018,11,2,12,52,31,38.4694,-112.7879,2.18,-0.4,-1.1,15,1811020002,0.4660
2018,11,2,12,53,1,38.4686,-112.7892,3.60,-0.1,-0.5,18,1811020003,0.4440
2018,11,2,13,30,11,38.4670,-112.7915,3.25,-0.4,-1.4,63,1811020004,0.2650
2018,11,2,13,49,28,38.4679,-112.7962,5.32,1.4,-0.7,05,1811020005,0.3320
2018,11,2,18,45,17,38.4676,-112.7962,3.97,-0.7,-0.9,33,1811020006,0.1900
2018,11,9,14,16,27,38.4671,-112.7906,2.92,-0.2,-1.3,64,1811090001,0.2290
2018,11,21,22,11,47,38.4685,-112.7930,3.65,-0.4,-1.5,38,1811210003,0.3250
2018,11,21,22,44,13,38.4678,-112.7969,5.34,1.5,-0.4,03,1811210004,0.3130
2018,11,21,23,6,47,38.4678,-112.7969,5.34,1.5,-0.1,03,1811210005,0.3090
2018,11,22,0,23,49,38.4682,-112.7903,2.81,-0.6,-0.9,57,1811220001,0.3900
2018,11,25,4,14,4,38.4676,-112.7968,5.32,1.0,-1.0,04,1811250001,0.4590
2018,11,25,4,17,12,38.4676,-112.7968,5.32,1.0,-1.3,04,1811250002,0.4620
2018,11,25,5,38,34,38.4676,-112.7968,5.32,1.0,-1.2,04,1811250003,0.5210
2018,11,28,2,39,3,38.4665,-112.7947,4.31,0.8,-1.2,44,1811280001,0.2420
2018,11,28,3,32,55,38.4671,-112.7894,2.44,-0.8,-1.4,71,1811280002,0.3390
2018,11,28,3,34,2,38.4669,-112.7910,3.06,-0.4,-0.8,70,1811280003,0.2750
2019,1,22,14,54,7,38.4678,-112.7969,5.34,1.5,-0.7,03,1901220001,0.3330
2019,1,27,12,17,45,38.4691,-112.7908,4.45,-0.4,-1.0,10,1901270001,0.2580
2019,1,28,10,29,38,38.4691,-112.7873,1.84,0.0,-0.9,16,1901280001,0.4090
2019,1,28,22,55,9,38.4678,-112.7969,5.34,1.5,-0.8,03,1901280002,0.3540
2019,2,10,4,55,30,38.4676,-112.7968,5.32,1.0,0.1,04,1902100001,0.3580
2019,2,26,6,52,33,38.4678,-112.7969,5.34,1.5,-1.2,03,1902260001,0.3200
2019,2,26,21,20,20,38.4680,-112.7960,5.31,1.3,-1.2,14,1902260002,0.2700
2019,3,15,21,38,27,38.4678,-112.7975,5.42,1.5,-0.4,01,1903150001,0.3230
2019,3,15,21,58,4,38.4678,-112.7969,5.34,1.5,-0.7,03,1903150002,0.3480
2019,3,15,22,9,41,38.4678,-112.7969,5.34,1.5,-0.7,03,1903150003,0.3860
2019,3,15,22,15,42,38.4678,-112.7969,5.34,1.5,-0.5,03,1903150004,0.3360
2019,3,15,23,27,32,38.4678,-112.7969,5.34,1.5,-0.4,03,1903150005,0.3580
2019,3,15,23,42,45,38.4693,-112.7955,4.78,0.3,-0.4,31,1903150006,0.4260
2019,3,16,0,13,34,38.4700,-112.7910,3.52,0.2,-0.3,32,1903160001,0.5640
2019,3,16,0,36,0,38.4693,-112.7955,4.78,0.3,-0.4,31,1903160002,0.5780
2019,3,16,0,59,4,38.4700,-112.7910,3.52,0.2,-0.3,32,1903160003,0.6170
2019,3,16,1,6,1,38.4679,-112.7961,4.88,1.1,-0.3,39,1903160004,0.2430
2019,3,16,1,20,1,38.4685,-112.7930,3.65,-0.4,-1.1,38,1903160005,0.4180
2019,3,16,1,26,39,38.4693,-112.7955,4.78,0.3,-0.1,31,1903160006,0.6540
2019,3,16,1,54,6,38.4693,-112.7955,4.78,0.3,-0.0,31,1903160007,0.6940
2019,3,16,2,30,9,38.4700,-112.7910,3.52,0.2,-0.4,32,1903160008,0.5610
2019,3,16,3,0,18,38.4693,-112.7955,4.78,0.3,-0.1,31,1903160009,0.6920
2019,3,16,3,5,54,38.4693,-112.7955,4.78,0.3,-0.7,31,1903160010,0.2820
2019,3,16,3,48,0,38.4693,-112.7955,4.78,0.3,0.1,31,1903160011,0.6980
2019,3,16,4,15,21,38.4693,-112.7955,4.78,0.3,-0.1,31,1903160012,0.7090
2019,3,16,4,57,36,38.4693,-112.7955,4.78,0.3,-0.2,31,1903160013,0.5290
2019,3,16,5,23,40,38.4693,-112.7955,4.78,0.3,0.2,31,1903160014,0.7470
2019,3,16,5,40,10,38.4693,-112.7955,4.78,0.3,-0.4,31,1903160015,0.3120
2019,3,16,6,9,48,38.4693,-112.7955,4.78,0.3,-0.6,31,1903160016,0.2250
2019,3,16,7,27,12,38.4693,-112.7955,4.78,0.3,-0.5,31,1903160017,0.3180
2019,3,16,7,53,5,38.4670,-112.7953,4.50,0.4,-1.2,48,1903160018,0.2180
2019,3,16,9,18,18,38.4693,-112.7955,4.78,0.3,-0.6,31,1903160019,0.4490
2019,3,16,10,13,44,38.4693,-112.7955,4.78,0.3,-0.5,31,1903160020,0.5840
2019,3,16,10,46,57,38.4700,-112.7910,3.52,0.2,-0.3,32,1903160021,0.6560
2019,3,16,11,2,22,38.4693,-112.7955,4.78,0.3,-0.8,31,1903160022,0.3550
2019,3,16,11,5,57,38.4693,-112.7955,4.78,0.3,-0.7,31,1903160023,0.2490
2019,3,16,12,14,55,38.4693,-112.7955,4.78,0.3,-0.8,31,1903160024,0.3330
2019,3,16,14,28,30,38.4700,-112.7910,3.52,0.2,-0.9,32,1903160025,0.3930
2019,3,16,14,42,48,38.4700,-112.7910,3.52,0.2,-0.3,32,1903160026,0.6400
2019,3,16,16,5,54,38.4700,-112.7910,3.52,0.2,-0.4,32,1903160027,0.6720
2019,3,16,17,9,39,38.4700,-112.7910,3.52,0.2,-0.9,32,1903160028,0.3280
2019,3,16,17,10,14,38.4700,-112.7910,3.52,0.2,-0.7,32,1903160029,0.4350
2019,3,16,17,40,4,38.4700,-112.7910,3.52,0.2,-0.2,32,1903160030,0.6140
2019,3,16,18,15,50,38.4693,-112.7955,4.78,0.3,-0.4,31,1903160031,0.3510
2019,3,16,18,49,42,38.4693,-112.7955,4.78,0.3,-0.4,31,1903160032,0.3530
2019,3,16,21,24,19,38.4693,-112.7955,4.78,0.3,-0.1,31,1903160033,0.5740
2019,3,18,0,2,34,38.4678,-112.7969,5.34,1.5,-0.9,03,1903180001,0.3680
2019,3,18,0,20,16,38.4678,-112.7969,5.34,1.5,-0.9,03,1903180002,0.3410
2019,3,18,1,52,52,38.4678,-112.7969,5.34,1.5,-0.8,03,1903180003,0.3540
2019,3,18,2,14,27,38.4678,-112.7969,5.34,1.5,-1.0,03,1903180004,0.3460
2019,3,19,17,32,36,38.4676,-112.7968,5.32,1.0,-0.8,04,1903190001,0.3130
2019,3,19,20,5,4,38.4676,-112.7968,5.32,1.0,-0.9,04,1903190002,0.2950
2019,4,28,7,2,23,38.4676,-112.7968,5.32,1.0,-1.3,04,1904280001,0.3800
2019,4,28,7,3,16,38.4676,-112.7968,5.32,1.0,-0.8,04,1904280002,0.4330
2019,4,28,10,11,43,38.4676,-112.7968,5.32,1.0,-1.3,04,1904280003,0.3160
2019,6,6,4,3,56,38.4752,-112.7807,1.58,-0.2,-1.4,35,1906060001,0.3040
2019,6,12,7,36,26,38.4658,-112.7907,2.86,0.2,-0.6,08,1906120001,0.2460
2019,8,13,10,52,10,38.4681,-112.7908,3.91,0.2,-1.0,17,1908130001,0.2530
2019,9,24,3,56,7,38.4678,-112.7969,5.34,1.5,-1.0,03,1909240001,0.3370
2019,9,24,11,24,4,38.4678,-112.7969,5.34,1.5,-1.1,03,1909240002,0.3720
2019,9,24,14,42,51,38.4678,-112.7969,5.34,1.5,-0.6,03,1909240003,0.4010
2019,10,5,7,46,2,38.4678,-112.7969,5.34,1.5,0.1,03,1910050003,0.3320
2019,10,5,8,17,1,38.4658,-112.7907,2.86,0.2,-0.9,08,1910050004,0.2210
2019,10,5,8,28,40,38.4685,-112.7930,3.65,-0.4,-1.1,38,1910050005,0.4620
2019,10,5,8,30,31,38.4652,-112.7929,3.65,0.2,-0.9,09,1910050006,0.3390
2019,10,5,9,7,5,38.4652,-112.7929,3.65,0.2,-0.9,09,1910050007,0.2940
2019,10,5,9,10,8,38.4652,-112.7929,3.65,0.2,-0.9,09,1910050008,0.3000
2019,10,5,9,15,43,38.4685,-112.7930,3.65,-0.4,-1.1,38,1910050009,0.4470
2019,10,5,9,15,51,38.4685,-112.7930,3.65,-0.4,-1.2,38,1910050010,0.4610
2019,10,5,9,19,49,38.4685,-112.7930,3.65,-0.4,-1.4,38,1910050011,0.4100
2019,10,5,9,21,42,38.4686,-112.7886,2.21,-0.9,-1.5,45,1910050012,0.3290
2019,10,5,9,29,28,38.4685,-112.7930,3.65,-0.4,-1.2,38,1910050013,0.4720
2019,10,5,9,30,16,38.4652,-112.7929,3.65,0.2,-0.7,09,1910050014,0.4550
2019,10,5,9,30,24,38.4652,-112.7929,3.65,0.2,-0.8,09,1910050015,0.2760
2019,10,5,9,30,34,38.4658,-112.7907,2.86,0.2,-0.9,08,1910050016,0.3010
2019,10,5,9,37,9,38.4678,-112.7969,5.34,1.5,-0.1,03,1910050017,0.3340
2019,10,5,10,12,26,38.4678,-112.7969,5.34,1.5,0.0,03,1910050018,0.4670
2019,10,5,10,26,24,38.4652,-112.7929,3.65,0.2,-0.7,09,1910050019,0.5330
2019,10,5,10,27,28,38.4678,-112.7969,5.34,1.5,0.2,03,1910050020,0.3400
2019,10,5,10,32,10,38.4652,-112.7929,3.65,0.2,-0.9,09,1910050021,0.3270
2019,10,5,10,45,33,38.4652,-112.7929,3.65,0.2,-0.7,09,1910050022,0.3870
2019,10,5,11,5,36,38.4678,-112.7969,5.34,1.5,0.2,03,1910050023,0.3770
2019,10,5,11,6,1,38.4652,-112.7929,3.65,0.2,-0.8,09,1910050024,0.3820
2019,10,5,11,9,11,38.4652,-112.7929,3.65,0.2,-0.8,09,1910050025,0.3760
2019,10,5,11,9,35,38.4652,-112.7929,3.65,0.2,-0.6,09,1910050026,0.4950
2019,10,5,11,11,25,38.4652,-112.7929,3.65,0.2,-0.9,09,1910050027,0.3380
2019,10,5,11,25,19,38.4652,-112.7929,3.65,0.2,-0.5,09,1910050028,0.4900
2019,10,5,12,16,33,38.4652,-112.7929,3.65,0.2,-0.6,09,1910050029,0.4560
2019,10,20,14,2,40,38.4673,-112.7947,4.39,1.3,-1.2,36,1910200001,0.3700
2019,10,20,14,4,23,38.4673,-112.7947,4.39,1.3,-1.1,36,1910200002,0.3200
2019,10,20,14,4,34,38.4673,-112.7947,4.39,1.3,-0.6,36,1910200003,0.6800
2019,10,20,14,5,11,38.4682,-112.7903,2.81,-0.6,-1.9,57,1910200004,0.2420
2019,10,20,15,5,49,38.4752,-112.7807,1.58,-0.2,-1.5,35,1910200005,0.3610
2019,10,20,15,18,40,38.4676,-112.7962,3.97,-0.7,-1.1,33,1910200006,0.6900
2019,10,20,16,9,54,38.4680,-112.7924,3.66,0.4,-1.1,34,1910200007,0.5000
2019,10,20,17,32,38,38.4685,-112.7930,3.65,-0.4,-1.0,38,1910200008,0.4950
